pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order,mastery,move_method_name
246,23,249,4,0,,,machine
246,23,259,4,0,,,machine
246,23,371,4,0,,,machine
246,23,397,4,0,,,machine
246,23,231,4,0,,,machine
246,23,213,4,0,,,machine
246,23,104,4,0,,,machine
246,23,207,4,0,,,machine
246,23,399,1,24,,,level-up
246,20,330,4,0,,,machine
246,20,276,4,0,,,machine
246,20,253,4,0,,,machine
246,20,372,4,0,,,machine
246,20,514,4,0,,,machine
246,20,496,4,0,,,machine
246,20,173,4,0,,,machine
246,20,116,4,0,,,machine
246,20,103,4,0,,,machine
246,18,180,3,0,,,tutor
246,18,200,3,0,,,tutor
246,18,231,3,0,,,tutor
246,18,253,3,0,,,tutor
246,18,276,3,0,,,tutor
246,18,334,3,0,,,tutor
246,18,414,3,0,,,tutor
246,18,442,3,0,,,tutor
246,18,173,3,0,,,tutor
246,18,446,3,0,,,tutor
246,18,92,4,0,,,machine
246,18,446,2,0,,,egg
246,18,498,1,14,,,level-up
246,18,228,2,0,,,egg
246,18,231,2,0,,,egg
246,18,216,4,0,,,machine
246,18,218,4,0,,,machine
246,18,237,4,0,,,machine
246,18,590,4,0,,,machine
246,16,290,4,0,,,machine
246,16,612,4,0,,,machine
246,14,399,3,0,,,tutor
246,14,214,3,0,,,tutor
246,13,207,3,0,,,tutor
246,13,164,3,0,,,tutor
246,13,102,3,0,,,tutor
246,13,38,3,0,,,tutor
246,13,34,3,0,,,tutor
246,10,246,3,0,,,tutor
246,10,189,3,0,,,tutor
246,10,29,3,0,,,tutor
246,10,363,4,0,,,machine
246,10,445,4,0,,,machine
246,7,157,3,0,,,tutor
246,6,203,3,0,,,tutor
246,4,29,4,0,,,machine
246,4,197,4,0,,,machine
247,25,189,4,0,,,machine
247,25,184,4,0,,,machine
247,25,182,4,0,,,machine
247,25,164,4,0,,,machine
247,25,157,4,0,,,machine
247,25,156,4,0,,,machine
247,25,91,4,0,,,machine
247,25,200,4,0,,,machine
247,25,89,4,0,,,machine
247,25,36,4,0,,,machine
247,25,34,4,0,,,machine
247,25,63,1,52,,,level-up
247,25,201,1,47,,,level-up
247,25,63,4,0,,,machine
247,25,201,4,0,,,machine
247,25,203,4,0,,,machine
247,25,214,4,0,,,machine
247,25,442,4,0,,,machine
247,25,416,4,0,,,machine
247,25,414,4,0,,,machine
247,25,399,4,0,,,machine
247,25,350,4,0,,,machine
247,25,349,4,0,,,machine
247,25,341,4,0,,,machine
247,25,334,4,0,,,machine
247,25,332,4,0,,,machine
247,25,317,4,0,,,machine
247,25,280,4,0,,,machine
247,25,270,4,0,,,machine
247,25,269,4,0,,,machine
247,25,263,4,0,,,machine
247,25,242,4,0,,,machine
247,25,241,4,0,,,machine
247,25,240,4,0,,,machine
247,25,444,4,0,,,machine
247,25,37,1,42,,,level-up
247,25,444,1,37,,,level-up
247,25,89,1,33,,,level-up
247,25,446,4,0,,,machine
247,25,555,4,0,,,machine
247,25,523,4,0,,,machine
247,25,174,4,0,,,machine
247,25,808,4,0,,,machine
247,25,667,4,0,,,machine
247,25,479,4,0,,,machine
247,25,180,4,0,,,machine
247,25,328,4,0,,,machine
247,25,851,4,0,,,machine
247,25,707,4,0,,,machine
247,25,38,4,0,,,machine
247,25,242,1,27,,,level-up
247,25,103,1,21,,,level-up
247,25,479,1,24,,,level-up
247,25,707,1,18,,,level-up
247,25,157,1,15,,,level-up
247,25,184,1,12,,,level-up
247,25,44,1,9,,,level-up
247,25,88,1,1,4.0,,level-up
247,25,43,1,1,3.0,,level-up
247,25,371,1,1,2.0,,level-up
247,25,33,1,1,1.0,,level-up
247,25,334,1,0,,,level-up
247,23,249,4,0,,,machine
247,23,259,4,0,,,machine
247,23,371,4,0,,,machine
247,23,397,4,0,,,machine
247,23,399,1,24,,,level-up
247,23,231,4,0,,,machine
247,23,104,4,0,,,machine
247,23,207,4,0,,,machine
247,23,213,4,0,,,machine
247,20,514,4,0,,,machine
247,20,496,4,0,,,machine
247,20,372,4,0,,,machine
247,20,330,4,0,,,machine
247,20,276,4,0,,,machine
247,20,173,4,0,,,machine
247,20,116,4,0,,,machine
247,20,103,4,0,,,machine
247,20,253,4,0,,,machine
247,18,498,1,14,,,level-up
247,18,180,3,0,,,tutor
247,18,200,3,0,,,tutor
247,18,231,3,0,,,tutor
247,18,253,3,0,,,tutor
247,18,276,3,0,,,tutor
247,18,334,3,0,,,tutor
247,18,414,3,0,,,tutor
247,18,442,3,0,,,tutor
247,18,173,3,0,,,tutor
247,18,446,3,0,,,tutor
247,18,92,4,0,,,machine
247,18,590,4,0,,,machine
247,18,216,4,0,,,machine
247,18,218,4,0,,,machine
247,18,237,4,0,,,machine
247,16,290,4,0,,,machine
247,16,612,4,0,,,machine
247,14,214,3,0,,,tutor
247,14,399,3,0,,,tutor
247,13,207,3,0,,,tutor
247,13,164,3,0,,,tutor
247,13,102,3,0,,,tutor
247,13,38,3,0,,,tutor
247,13,34,3,0,,,tutor
247,10,445,4,0,,,machine
247,10,363,4,0,,,machine
247,10,29,3,0,,,tutor
247,10,189,3,0,,,tutor
247,10,246,3,0,,,tutor
247,7,157,3,0,,,tutor
247,6,203,3,0,,,tutor
247,4,197,4,0,,,machine
247,4,29,4,0,,,machine
248,25,242,4,0,,,machine
248,25,269,4,0,,,machine
248,25,912,4,0,,,machine
248,25,174,4,0,,,machine
248,25,784,4,0,,,machine
248,25,330,4,0,,,machine
248,25,38,4,0,,,machine
248,25,263,4,0,,,machine
248,25,808,4,0,,,machine
248,25,667,4,0,,,machine
248,25,416,4,0,,,machine
248,25,414,4,0,,,machine
248,25,411,4,0,,,machine
248,25,408,4,0,,,machine
248,25,406,4,0,,,machine
248,25,399,4,0,,,machine
248,25,374,4,0,,,machine
248,25,419,4,0,,,machine
248,25,350,4,0,,,machine
248,25,341,4,0,,,machine
248,25,337,4,0,,,machine
248,25,334,4,0,,,machine
248,25,332,4,0,,,machine
248,25,317,4,0,,,machine
248,25,280,4,0,,,machine
248,25,270,4,0,,,machine
248,25,349,4,0,,,machine
248,25,421,4,0,,,machine
248,25,422,4,0,,,machine
248,25,423,4,0,,,machine
248,25,282,4,0,,,machine
248,25,479,4,0,,,machine
248,25,180,4,0,,,machine
248,25,328,4,0,,,machine
248,25,46,4,0,,,machine
248,25,851,4,0,,,machine
248,25,776,4,0,,,machine
248,25,707,4,0,,,machine
248,25,555,4,0,,,machine
248,25,525,4,0,,,machine
248,25,523,4,0,,,machine
248,25,492,4,0,,,machine
248,25,484,4,0,,,machine
248,25,446,4,0,,,machine
248,25,444,4,0,,,machine
248,25,442,4,0,,,machine
248,25,424,4,0,,,machine
248,25,264,4,0,,,machine
248,25,241,4,0,,,machine
248,25,240,4,0,,,machine
248,25,214,4,0,,,machine
248,25,203,4,0,,,machine
248,25,201,4,0,,,machine
248,25,200,4,0,,,machine
248,25,189,4,0,,,machine
248,25,184,4,0,,,machine
248,25,182,4,0,,,machine
248,25,164,4,0,,,machine
248,25,157,4,0,,,machine
248,25,156,4,0,,,machine
248,25,126,4,0,,,machine
248,25,196,4,0,,,machine
248,25,91,4,0,,,machine
248,25,89,4,0,,,machine
248,25,87,4,0,,,machine
248,25,86,4,0,,,machine
248,25,103,1,21,,,level-up
248,25,707,1,18,,,level-up
248,25,157,1,15,,,level-up
248,25,184,1,12,,,level-up
248,25,44,1,9,,,level-up
248,25,334,1,1,9.0,,level-up
248,25,371,1,1,8.0,,level-up
248,25,399,1,1,7.0,,level-up
248,25,422,1,1,6.0,,level-up
248,25,88,1,1,5.0,,level-up
248,25,423,1,1,4.0,,level-up
248,25,43,1,1,3.0,,level-up
248,25,424,1,1,2.0,,level-up
248,25,33,1,1,1.0,,level-up
248,25,479,1,24,,,level-up
248,25,242,1,27,,,level-up
248,25,444,1,37,,,level-up
248,25,85,4,0,,,machine
248,25,67,4,0,,,machine
248,25,63,4,0,,,machine
248,25,59,4,0,,,machine
248,25,58,4,0,,,machine
248,25,57,4,0,,,machine
248,25,56,4,0,,,machine
248,25,53,4,0,,,machine
248,25,36,4,0,,,machine
248,25,34,4,0,,,machine
248,25,9,4,0,,,machine
248,25,8,4,0,,,machine
248,25,7,4,0,,,machine
248,25,416,1,59,,,level-up
248,25,63,1,52,,,level-up
248,25,201,1,47,,,level-up
248,25,37,1,42,,,level-up
248,25,89,1,33,,,level-up
248,23,70,4,0,,,machine
248,23,15,4,0,,,machine
248,23,104,4,0,,,machine
248,23,207,4,0,,,machine
248,23,213,4,0,,,machine
248,23,231,4,0,,,machine
248,23,249,4,0,,,machine
248,23,431,4,0,,,machine
248,23,259,4,0,,,machine
248,23,351,4,0,,,machine
248,23,352,4,0,,,machine
248,23,371,4,0,,,machine
248,23,397,4,0,,,machine
248,20,693,4,0,,,machine
248,20,514,4,0,,,machine
248,20,496,4,0,,,machine
248,20,250,4,0,,,machine
248,20,173,4,0,,,machine
248,20,116,4,0,,,machine
248,20,103,4,0,,,machine
248,20,253,4,0,,,machine
248,20,372,4,0,,,machine
248,20,279,4,0,,,machine
248,20,276,4,0,,,machine
248,20,25,4,0,,,machine
248,20,5,4,0,,,machine
248,20,808,3,0,,,tutor
248,18,253,3,0,,,tutor
248,18,264,3,0,,,tutor
248,18,276,3,0,,,tutor
248,18,334,3,0,,,tutor
248,18,335,3,0,,,tutor
248,18,351,3,0,,,tutor
248,18,352,3,0,,,tutor
248,18,401,3,0,,,tutor
248,18,231,3,0,,,tutor
248,18,406,3,0,,,tutor
248,18,442,3,0,,,tutor
248,18,446,3,0,,,tutor
248,18,492,3,0,,,tutor
248,18,707,3,0,,,tutor
248,18,414,3,0,,,tutor
248,18,200,3,0,,,tutor
248,18,180,3,0,,,tutor
248,18,173,3,0,,,tutor
248,18,498,1,14,,,level-up
248,18,7,3,0,,,tutor
248,18,8,3,0,,,tutor
248,18,9,3,0,,,tutor
248,18,67,3,0,,,tutor
248,18,590,4,0,,,machine
248,18,92,4,0,,,machine
248,18,216,4,0,,,machine
248,18,218,4,0,,,machine
248,18,237,4,0,,,machine
248,16,612,4,0,,,machine
248,16,510,4,0,,,machine
248,16,468,4,0,,,machine
248,16,290,4,0,,,machine
248,14,214,3,0,,,tutor
248,14,399,3,0,,,tutor
248,13,207,3,0,,,tutor
248,13,171,3,0,,,tutor
248,13,164,3,0,,,tutor
248,13,102,3,0,,,tutor
248,13,86,3,0,,,tutor
248,13,69,3,0,,,tutor
248,13,38,3,0,,,tutor
248,13,34,3,0,,,tutor
248,10,363,4,0,,,machine
248,10,445,4,0,,,machine
248,10,246,3,0,,,tutor
248,10,210,3,0,,,tutor
248,10,189,3,0,,,tutor
248,10,29,3,0,,,tutor
248,7,5,3,0,,,tutor
248,7,25,3,0,,,tutor
248,7,68,3,0,,,tutor
248,7,157,3,0,,,tutor
248,6,223,3,0,,,tutor
248,6,203,3,0,,,tutor
248,4,171,4,0,,,machine
248,4,197,4,0,,,machine
248,4,210,4,0,,,machine
248,4,223,4,0,,,machine
248,4,225,4,0,,,machine
248,4,53,3,0,,,tutor
248,4,58,3,0,,,tutor
248,4,85,3,0,,,tutor
248,4,29,4,0,,,machine
249,25,917,4,0,,,machine
249,25,851,4,0,,,machine
249,25,886,4,0,,,machine
249,25,311,4,0,,,machine
249,25,304,4,0,,,machine
249,25,286,4,0,,,machine
249,25,285,4,0,,,machine
249,25,271,4,0,,,machine
249,25,270,4,0,,,machine
249,25,263,4,0,,,machine
249,25,314,4,0,,,machine
249,25,250,4,0,,,machine
249,25,247,4,0,,,machine
249,25,244,4,0,,,machine
249,25,241,4,0,,,machine
249,25,240,4,0,,,machine
249,25,214,4,0,,,machine
249,25,203,4,0,,,machine
249,25,202,4,0,,,machine
249,25,248,4,0,,,machine
249,25,332,4,0,,,machine
249,25,347,4,0,,,machine
249,25,352,4,0,,,machine
249,25,814,4,0,,,machine
249,25,799,4,0,,,machine
249,25,710,4,0,,,machine
249,25,542,4,0,,,machine
249,25,525,4,0,,,machine
249,25,512,4,0,,,machine
249,25,473,4,0,,,machine
249,25,451,4,0,,,machine
249,25,442,4,0,,,machine
249,25,428,4,0,,,machine
249,25,419,4,0,,,machine
249,25,416,4,0,,,machine
249,25,414,4,0,,,machine
249,25,413,4,0,,,machine
249,25,406,4,0,,,machine
249,25,403,4,0,,,machine
249,25,366,4,0,,,machine
249,25,201,4,0,,,machine
249,25,196,4,0,,,machine
249,25,182,4,0,,,machine
249,25,143,1,90,,,level-up
249,25,248,1,81,,,level-up
249,25,56,1,72,,,level-up
249,25,240,1,63,,,level-up
249,25,177,1,54,,,level-up
249,25,105,1,45,,,level-up
249,25,326,1,36,,,level-up
249,25,407,2,0,,,egg
249,25,347,1,27,,,level-up
249,25,54,1,9,,,level-up
249,25,311,1,1,4.0,,level-up
249,25,246,1,1,3.0,,level-up
249,25,18,1,1,2.0,,level-up
249,25,16,1,1,1.0,,level-up
249,25,219,1,18,,,level-up
249,25,19,4,0,,,machine
249,25,34,4,0,,,machine
249,25,36,4,0,,,machine
249,25,174,4,0,,,machine
249,25,164,4,0,,,machine
249,25,156,4,0,,,machine
249,25,129,4,0,,,machine
249,25,127,4,0,,,machine
249,25,115,4,0,,,machine
249,25,113,4,0,,,machine
249,25,94,4,0,,,machine
249,25,89,4,0,,,machine
249,25,87,4,0,,,machine
249,25,85,4,0,,,machine
249,25,63,4,0,,,machine
249,25,59,4,0,,,machine
249,25,58,4,0,,,machine
249,25,57,4,0,,,machine
249,25,56,4,0,,,machine
249,25,38,4,0,,,machine
249,25,184,4,0,,,machine
249,23,86,4,0,,,machine
249,23,104,4,0,,,machine
249,23,70,4,0,,,machine
249,23,138,4,0,,,machine
249,23,148,4,0,,,machine
249,23,407,1,1,2.0,,level-up
249,23,46,4,0,,,machine
249,23,355,4,0,,,machine
249,23,362,4,0,,,machine
249,23,432,4,0,,,machine
249,23,523,4,0,,,machine
249,23,207,4,0,,,machine
249,23,211,4,0,,,machine
249,23,219,4,0,,,machine
249,23,231,4,0,,,machine
249,23,249,4,0,,,machine
249,23,258,4,0,,,machine
249,23,351,4,0,,,machine
249,20,814,3,0,,,tutor
249,20,799,3,0,,,tutor
249,20,173,4,0,,,machine
249,20,496,4,0,,,machine
249,20,472,4,0,,,machine
249,20,291,4,0,,,machine
249,18,92,4,0,,,machine
249,18,231,3,0,,,tutor
249,18,271,3,0,,,tutor
249,18,285,3,0,,,tutor
249,18,304,3,0,,,tutor
249,18,324,3,0,,,tutor
249,18,351,3,0,,,tutor
249,18,352,3,0,,,tutor
249,18,366,3,0,,,tutor
249,18,401,3,0,,,tutor
249,18,406,3,0,,,tutor
249,18,414,3,0,,,tutor
249,18,428,3,0,,,tutor
249,18,432,3,0,,,tutor
249,18,442,3,0,,,tutor
249,18,472,3,0,,,tutor
249,18,477,3,0,,,tutor
249,18,673,3,0,,,tutor
249,18,216,4,0,,,machine
249,18,218,4,0,,,machine
249,18,237,4,0,,,machine
249,18,497,4,0,,,machine
249,18,507,4,0,,,machine
249,18,590,4,0,,,machine
249,18,202,3,0,,,tutor
249,18,196,3,0,,,tutor
249,18,143,3,0,,,tutor
249,18,386,1,50,,,level-up
249,18,363,1,85,,,level-up
249,18,173,3,0,,,tutor
249,16,290,4,0,,,machine
249,14,355,3,0,,,tutor
249,14,214,3,0,,,tutor
249,14,477,4,0,,,machine
249,13,207,3,0,,,tutor
249,13,171,3,0,,,tutor
249,13,164,3,0,,,tutor
249,13,138,3,0,,,tutor
249,13,102,3,0,,,tutor
249,13,86,3,0,,,tutor
249,13,38,3,0,,,tutor
249,13,34,3,0,,,tutor
249,13,129,1,66,,,level-up
249,10,363,4,0,,,machine
249,10,466,3,0,,,tutor
249,10,314,3,0,,,tutor
249,10,291,3,0,,,tutor
249,10,246,3,0,,,tutor
249,10,189,3,0,,,tutor
249,10,129,3,0,,,tutor
249,10,29,3,0,,,tutor
249,10,239,3,0,,,tutor
249,6,203,3,0,,,tutor
249,6,244,3,0,,,tutor
249,4,58,3,0,,,tutor
249,4,85,3,0,,,tutor
249,4,29,4,0,,,machine
249,4,225,4,0,,,machine
249,4,171,4,0,,,machine
249,4,189,4,0,,,machine
249,4,192,4,0,,,machine
249,4,197,4,0,,,machine
250,25,76,4,0,,,machine
250,25,63,4,0,,,machine
250,25,53,4,0,,,machine
250,25,38,4,0,,,machine
250,25,36,4,0,,,machine
250,25,34,4,0,,,machine
250,25,19,4,0,,,machine
250,25,83,4,0,,,machine
250,25,315,1,99,,,level-up
250,25,248,1,81,,,level-up
250,25,126,1,72,,,level-up
250,25,241,1,63,,,level-up
250,25,221,1,54,,,level-up
250,25,105,1,45,,,level-up
250,25,326,1,36,,,level-up
250,25,347,1,27,,,level-up
250,25,143,1,90,,,level-up
250,25,85,4,0,,,machine
250,25,87,4,0,,,machine
250,25,89,4,0,,,machine
250,25,244,4,0,,,machine
250,25,241,4,0,,,machine
250,25,240,4,0,,,machine
250,25,214,4,0,,,machine
250,25,203,4,0,,,machine
250,25,202,4,0,,,machine
250,25,201,4,0,,,machine
250,25,182,4,0,,,machine
250,25,164,4,0,,,machine
250,25,156,4,0,,,machine
250,25,129,4,0,,,machine
250,25,126,4,0,,,machine
250,25,115,4,0,,,machine
250,25,113,4,0,,,machine
250,25,94,4,0,,,machine
250,25,219,1,18,,,level-up
250,25,791,1,9,,,level-up
250,25,246,1,1,3.0,,level-up
250,25,18,1,1,2.0,,level-up
250,25,16,1,1,1.0,,level-up
250,25,311,1,1,4.0,,level-up
250,25,315,4,0,,,machine
250,25,314,4,0,,,machine
250,25,311,4,0,,,machine
250,25,304,4,0,,,machine
250,25,286,4,0,,,machine
250,25,270,4,0,,,machine
250,25,263,4,0,,,machine
250,25,332,4,0,,,machine
250,25,261,4,0,,,machine
250,25,248,4,0,,,machine
250,25,247,4,0,,,machine
250,25,257,4,0,,,machine
250,25,347,4,0,,,machine
250,25,366,4,0,,,machine
250,25,394,4,0,,,machine
250,25,851,4,0,,,machine
250,25,815,4,0,,,machine
250,25,814,4,0,,,machine
250,25,542,4,0,,,machine
250,25,488,4,0,,,machine
250,25,451,4,0,,,machine
250,25,442,4,0,,,machine
250,25,428,4,0,,,machine
250,25,416,4,0,,,machine
250,25,414,4,0,,,machine
250,25,413,4,0,,,machine
250,25,403,4,0,,,machine
250,23,46,4,0,,,machine
250,23,70,4,0,,,machine
250,23,249,4,0,,,machine
250,23,104,4,0,,,machine
250,23,138,4,0,,,machine
250,23,148,4,0,,,machine
250,23,207,4,0,,,machine
250,23,211,4,0,,,machine
250,23,219,4,0,,,machine
250,23,86,4,0,,,machine
250,23,682,1,99,,,level-up
250,23,351,4,0,,,machine
250,23,355,4,0,,,machine
250,23,365,4,0,,,machine
250,23,432,4,0,,,machine
250,23,523,4,0,,,machine
250,20,815,3,0,,,tutor
250,20,814,3,0,,,tutor
250,20,173,4,0,,,machine
250,20,595,4,0,,,machine
250,20,496,4,0,,,machine
250,18,414,3,0,,,tutor
250,18,428,3,0,,,tutor
250,18,432,3,0,,,tutor
250,18,442,3,0,,,tutor
250,18,673,3,0,,,tutor
250,18,366,3,0,,,tutor
250,18,92,4,0,,,machine
250,18,351,3,0,,,tutor
250,18,324,3,0,,,tutor
250,18,304,3,0,,,tutor
250,18,413,1,15,,,level-up
250,18,386,1,50,,,level-up
250,18,363,1,85,,,level-up
250,18,143,3,0,,,tutor
250,18,173,3,0,,,tutor
250,18,202,3,0,,,tutor
250,18,257,3,0,,,tutor
250,18,497,4,0,,,machine
250,18,507,4,0,,,machine
250,18,590,4,0,,,machine
250,18,216,4,0,,,machine
250,18,218,4,0,,,machine
250,18,237,4,0,,,machine
250,16,510,4,0,,,machine
250,16,290,4,0,,,machine
250,14,355,3,0,,,tutor
250,14,214,3,0,,,tutor
250,13,129,1,66,,,level-up
250,13,38,3,0,,,tutor
250,13,86,3,0,,,tutor
250,13,102,3,0,,,tutor
250,13,138,3,0,,,tutor
250,13,164,3,0,,,tutor
250,13,171,3,0,,,tutor
250,13,207,3,0,,,tutor
250,10,129,3,0,,,tutor
250,10,189,3,0,,,tutor
250,10,239,3,0,,,tutor
250,10,363,4,0,,,machine
250,10,466,3,0,,,tutor
250,10,314,3,0,,,tutor
250,10,246,3,0,,,tutor
250,6,244,3,0,,,tutor
250,6,203,3,0,,,tutor
250,4,174,4,0,,,machine
250,4,189,4,0,,,machine
250,4,192,4,0,,,machine
250,4,197,4,0,,,machine
250,4,225,4,0,,,machine
250,4,171,4,0,,,machine
250,4,53,3,0,,,tutor
250,4,85,3,0,,,tutor
251,23,352,4,0,,,machine
251,23,369,4,0,,,machine
251,23,374,4,0,,,machine
251,23,412,4,0,,,machine
251,23,416,4,0,,,machine
251,23,417,4,0,,,machine
251,23,433,4,0,,,machine
251,23,446,4,0,,,machine
251,23,447,4,0,,,machine
251,23,451,4,0,,,machine
251,23,605,4,0,,,machine
251,23,351,4,0,,,machine
251,23,347,4,0,,,machine
251,23,285,4,0,,,machine
251,23,332,4,0,,,machine
251,23,263,4,0,,,machine
251,23,247,4,0,,,machine
251,23,182,4,0,,,machine
251,23,201,4,0,,,machine
251,23,202,4,0,,,machine
251,23,203,4,0,,,machine
251,23,207,4,0,,,machine
251,23,214,4,0,,,machine
251,23,219,4,0,,,machine
251,23,240,4,0,,,machine
251,23,241,4,0,,,machine
251,23,164,4,0,,,machine
251,23,244,4,0,,,machine
251,23,156,4,0,,,machine
251,23,148,4,0,,,machine
251,23,138,4,0,,,machine
251,23,93,1,1,1.0,,level-up
251,23,215,1,1,2.0,,level-up
251,23,345,1,10,,,level-up
251,23,226,1,20,,,level-up
251,23,246,1,30,,,level-up
251,23,791,1,40,,,level-up
251,23,73,1,50,,,level-up
251,23,105,1,60,,,level-up
251,23,248,1,70,,,level-up
251,23,361,1,80,,,level-up
251,23,437,1,90,,,level-up
251,23,195,1,100,,,level-up
251,23,14,4,0,,,machine
251,23,15,4,0,,,machine
251,23,63,4,0,,,machine
251,23,76,4,0,,,machine
251,23,86,4,0,,,machine
251,23,94,4,0,,,machine
251,23,104,4,0,,,machine
251,23,113,4,0,,,machine
251,23,115,4,0,,,machine
251,20,814,3,0,,,tutor
251,20,803,3,0,,,tutor
251,20,797,3,0,,,tutor
251,20,678,4,0,,,machine
251,20,676,4,0,,,machine
251,20,271,4,0,,,machine
251,20,270,4,0,,,machine
251,20,253,4,0,,,machine
251,20,248,4,0,,,machine
251,20,226,4,0,,,machine
251,20,173,4,0,,,machine
251,20,129,4,0,,,machine
251,20,118,4,0,,,machine
251,20,286,4,0,,,machine
251,20,311,4,0,,,machine
251,20,345,4,0,,,machine
251,20,580,4,0,,,machine
251,20,502,4,0,,,machine
251,20,496,4,0,,,machine
251,20,478,4,0,,,machine
251,20,472,4,0,,,machine
251,20,437,4,0,,,machine
251,20,428,4,0,,,machine
251,20,427,4,0,,,machine
251,20,414,4,0,,,machine
251,20,402,4,0,,,machine
251,20,396,4,0,,,machine
251,20,348,4,0,,,machine
251,20,669,4,0,,,machine
251,18,351,3,0,,,tutor
251,18,352,3,0,,,tutor
251,18,387,3,0,,,tutor
251,18,388,3,0,,,tutor
251,18,402,3,0,,,tutor
251,18,414,3,0,,,tutor
251,18,428,3,0,,,tutor
251,18,446,3,0,,,tutor
251,18,324,3,0,,,tutor
251,18,472,3,0,,,tutor
251,18,478,3,0,,,tutor
251,18,502,3,0,,,tutor
251,18,673,3,0,,,tutor
251,18,92,4,0,,,machine
251,18,477,3,0,,,tutor
251,18,285,3,0,,,tutor
251,18,277,3,0,,,tutor
251,18,271,3,0,,,tutor
251,18,219,1,10,,,level-up
251,18,363,1,46,,,level-up
251,18,377,1,55,,,level-up
251,18,173,3,0,,,tutor
251,18,202,3,0,,,tutor
251,18,215,3,0,,,tutor
251,18,235,3,0,,,tutor
251,18,253,3,0,,,tutor
251,18,270,3,0,,,tutor
251,18,497,4,0,,,machine
251,18,590,4,0,,,machine
251,18,216,4,0,,,machine
251,18,218,4,0,,,machine
251,18,237,4,0,,,machine
251,18,267,4,0,,,machine
251,16,290,4,0,,,machine
251,14,214,3,0,,,tutor
251,13,164,3,0,,,tutor
251,13,138,3,0,,,tutor
251,13,102,3,0,,,tutor
251,13,38,3,0,,,tutor
251,13,207,3,0,,,tutor
251,13,171,3,0,,,tutor
251,10,246,3,0,,,tutor
251,10,189,3,0,,,tutor
251,10,129,3,0,,,tutor
251,10,389,3,0,,,tutor
251,10,363,4,0,,,machine
251,10,318,4,0,,,machine
251,7,118,3,0,,,tutor
251,7,14,3,0,,,tutor
251,6,111,3,0,,,tutor
251,6,203,3,0,,,tutor
251,6,244,3,0,,,tutor
251,4,197,4,0,,,machine
251,4,111,4,0,,,machine
251,4,171,4,0,,,machine
251,4,174,4,0,,,machine
251,4,189,4,0,,,machine
251,4,230,4,0,,,machine
252,25,280,4,0,,,machine
252,25,270,4,0,,,machine
252,25,263,4,0,,,machine
252,25,242,4,0,,,machine
252,25,241,4,0,,,machine
252,25,214,4,0,,,machine
252,25,203,4,0,,,machine
252,25,202,4,0,,,machine
252,25,182,4,0,,,machine
252,25,168,4,0,,,machine
252,25,164,4,0,,,machine
252,25,157,4,0,,,machine
252,25,156,4,0,,,machine
252,25,129,4,0,,,machine
252,25,97,4,0,,,machine
252,25,91,4,0,,,machine
252,25,76,4,0,,,machine
252,25,283,4,0,,,machine
252,25,317,4,0,,,machine
252,25,332,4,0,,,machine
252,25,918,4,0,,,machine
252,25,885,4,0,,,machine
252,25,851,4,0,,,machine
252,25,803,4,0,,,machine
252,25,784,4,0,,,machine
252,25,580,4,0,,,machine
252,25,525,4,0,,,machine
252,25,520,4,0,,,machine
252,25,512,4,0,,,machine
252,25,447,4,0,,,machine
252,25,437,4,0,,,machine
252,25,412,4,0,,,machine
252,25,409,4,0,,,machine
252,25,402,4,0,,,machine
252,25,374,4,0,,,machine
252,25,345,4,0,,,machine
252,25,331,4,0,,,machine
252,25,67,4,0,,,machine
252,25,36,4,0,,,machine
252,25,14,4,0,,,machine
252,25,9,4,0,,,machine
252,25,43,1,1,2.0,,level-up
252,25,1,1,1,1.0,,level-up
252,25,670,1,3,,,level-up
252,25,98,1,6,,,level-up
252,25,197,1,12,,,level-up
252,25,400,2,0,,,egg
252,25,388,2,0,,,egg
252,25,235,2,0,,,egg
252,25,225,2,0,,,egg
252,25,163,2,0,,,egg
252,25,73,2,0,,,egg
252,25,71,2,0,,,egg
252,25,24,2,0,,,egg
252,25,437,1,39,,,level-up
252,25,283,1,36,,,level-up
252,25,103,1,33,,,level-up
252,25,412,1,30,,,level-up
252,25,104,1,27,,,level-up
252,25,21,1,24,,,level-up
252,25,202,1,21,,,level-up
252,25,372,1,18,,,level-up
252,25,501,1,15,,,level-up
252,25,72,1,9,,,level-up
252,23,148,4,0,,,machine
252,23,207,4,0,,,machine
252,23,213,4,0,,,machine
252,23,219,4,0,,,machine
252,23,231,4,0,,,machine
252,23,249,4,0,,,machine
252,23,264,4,0,,,machine
252,23,104,4,0,,,machine
252,23,526,4,0,,,machine
252,23,70,4,0,,,machine
252,23,437,2,0,,,egg
252,23,580,2,0,,,egg
252,23,15,4,0,,,machine
252,23,345,2,0,,,egg
252,23,242,2,0,,,egg
252,23,283,2,0,,,egg
252,23,306,2,0,,,egg
252,20,496,4,0,,,machine
252,20,372,4,0,,,machine
252,20,5,4,0,,,machine
252,20,803,3,0,,,tutor
252,20,520,3,0,,,tutor
252,20,25,4,0,,,machine
252,20,34,4,0,,,machine
252,20,173,4,0,,,machine
252,20,103,4,0,,,machine
252,18,590,4,0,,,machine
252,18,228,1,17,,,level-up
252,18,97,1,25,,,level-up
252,18,13,2,0,,,egg
252,18,300,2,0,,,egg
252,18,71,1,5,,,level-up
252,18,320,2,0,,,egg
252,18,216,4,0,,,machine
